SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_70_80,2415,27800,1324,9900,345,17100,402,6500,371,8600,646,19300,
seq_70_81,2415,30100,1396,10400,346,17600,426,7100,392,32500,638,21700,
seq_70_82,2415,28400,1310,10000,344,16000,369,6600,375,11600,639,19800,
seq_70_83,2415,27000,1203,9200,340,17200,419,7700,438,7100,646,21300,
seq_70_84,2415,27800,1039,10300,342,15800,394,6900,442,7600,647,19600,
seq_70_85,2415,27400,1265,9500,346,17200,360,6400,375,6800,651,19900,
seq_70_86,2415,27700,1330,9900,343,16100,394,6700,449,7500,651,19600,
seq_70_87,2415,26700,1282,9600,351,27200,390,6200,398,7200,648,19200,
seq_70_88,2415,27700,1327,10000,344,20700,410,6600,370,6900,650,21600,
seq_70_89,2415,28600,1155,8900,353,19300,357,6500,430,7300,644,20300,
seq_70_90,2415,29700,1211,9400,335,16300,373,6500,439,7200,657,23500,
seq_70_91,2415,27700,1244,9400,346,18800,405,7300,415,7100,647,19200,
seq_70_92,2415,26900,1160,9100,340,16100,430,7000,374,6800,646,21400,
seq_70_93,2415,28000,1123,8500,347,16700,451,7600,367,7200,641,19700,
seq_70_94,2415,29200,1471,10900,350,17800,483,7800,382,7100,645,22100,
seq_70_95,2415,28500,1367,10400,343,18400,462,7800,464,7400,636,20800,
seq_70_96,2415,26500,1235,9500,344,17500,444,7300,362,7600,660,23100,
seq_70_97,2415,29400,1355,9400,352,14900,396,6300,408,7200,647,19500,
seq_70_98,2415,27500,1402,12800,343,18600,494,7200,344,7200,648,21800,
seq_70_99,2415,28900,1270,10100,339,16300,374,7100,376,7200,647,20000,
seq_80_0,3160,34700,1670,11900,405,19800,480,8000,465,7800,767,22700,
seq_80_1,3160,36500,1661,11500,405,18600,440,7500,458,8000,766,25100,
seq_80_2,3160,34100,1859,12900,400,19800,506,8000,510,7900,768,22600,
seq_80_3,3160,35100,1679,11500,403,18500,497,8000,430,7600,775,24800,
seq_80_4,3160,33500,1781,12400,413,20300,450,7500,470,7100,776,22400,
seq_80_5,3160,32400,1590,11100,412,22200,527,8100,518,8200,776,24500,
seq_80_6,3160,35200,1800,12300,409,18500,533,8500,511,8300,775,22200,
seq_80_7,3160,32700,1860,13000,407,18500,605,8400,438,7000,763,24600,
seq_80_8,3160,34200,1714,12000,404,18800,468,7400,499,8100,770,22100,
seq_80_9,3160,34300,1737,12100,411,18600,474,7300,469,7200,765,24600,
seq_80_10,3160,37300,1740,12100,410,19400,453,7400,473,9500,770,22500,
seq_80_11,3160,34400,1730,12100,408,18700,512,8000,499,7300,784,25000,
seq_80_12,3160,35500,1723,12100,411,18500,502,7600,469,7800,750,22100,
seq_80_13,3160,33200,1722,12200,413,18400,482,7900,443,7800,781,25100,
seq_80_14,3160,35900,1602,11100,407,18600,493,7900,420,7200,784,27600,
seq_80_15,3160,32500,1357,9900,407,18800,463,7600,499,8000,779,24700,
seq_80_16,3160,36400,1651,11600,410,20600,415,7400,479,7700,770,23900,
seq_80_17,3160,37900,1725,12000,401,18200,427,7600,506,7400,775,25000,
seq_80_18,3160,36400,1412,9700,407,19800,547,8200,505,8400,767,24600,
seq_80_19,3160,36000,1704,10900,411,20800,500,8500,476,7800,775,26700,
seq_80_20,3160,38100,1797,13100,412,19300,530,8100,497,8400,764,24500,
seq_80_21,3160,33300,1741,12100,409,26200,471,8400,524,9200,764,26100,
seq_80_22,3160,25800,1652,7900,407,16200,491,6200,462,6100,763,19100,
seq_80_23,3160,23800,1735,8200,405,13900,453,5500,417,6000,762,19600,
seq_80_24,3160,24300,1557,9700,397,14100,490,5600,465,7000,778,19800,
seq_80_25,3160,26000,1627,7800,411,13200,472,5400,440,7100,751,20400,
seq_80_26,3160,32700,1662,10300,415,13000,557,5800,539,6800,768,18600,
seq_80_27,3160,25200,1690,7900,412,13000,441,5500,469,6100,773,20000,
seq_80_28,3160,24700,1760,8100,409,12900,458,5600,563,6800,756,18500,
seq_80_29,3160,24600,1565,7400,400,12800,431,5400,542,5900,781,19800,
seq_80_30,3160,23900,2017,9200,413,13300,510,5900,466,5900,759,18400,
seq_80_31,3160,27300,1599,7700,414,13900,428,5500,469,6300,777,21000,
seq_80_32,3160,28600,1685,7900,411,13000,475,5700,519,5900,767,18400,
seq_80_33,3160,32500,1711,8300,410,13500,539,6300,458,5800,769,20600,
seq_80_34,3160,25300,1408,6800,401,19200,439,5800,428,7000,790,18900,
seq_80_35,3160,26200,1697,8100,403,13800,560,6500,440,6200,761,20100,
seq_80_36,3160,25600,1535,7300,412,13400,515,5700,543,5600,770,18600,
seq_80_37,3160,26100,1481,7100,404,12900,488,5900,432,5700,778,19800,
seq_80_38,3160,25000,1516,7200,410,12900,432,5400,592,6200,783,18400,
seq_80_39,3160,25400,1812,8400,414,12600,525,6100,453,5700,762,19300,
seq_80_40,3160,30800,1596,7500,417,12800,452,5600,533,6200,767,18600,
seq_80_41,3160,25500,1785,8400,415,12300,487,5800,529,5700,758,19400,
seq_80_42,3160,26300,1548,7300,417,13000,481,6100,475,5900,774,19400,
seq_80_43,3160,23900,1669,7900,404,12400,515,5500,411,5600,777,18300,
seq_80_44,3160,26200,1574,7500,409,13000,473,5700,456,5800,774,19800,
seq_80_45,3160,25400,1540,7400,395,12900,556,6000,481,6100,768,18300,
seq_80_46,3160,25500,1792,8300,415,12900,510,5900,453,5800,766,19400,
seq_80_47,3160,26300,1699,7900,405,13300,553,6400,501,5900,769,18800,
seq_80_48,3160,24700,1495,7100,404,12800,550,6400,434,6000,775,19100,
seq_80_49,3160,25600,1505,7200,414,12500,542,6200,442,6100,775,19800,
seq_80_50,3160,27300,1773,11300,405,13100,497,5800,622,6500,776,19600,
seq_80_51,3160,25400,1698,8000,406,12500,445,5400,557,6600,751,18400,
seq_80_52,3160,25100,1673,7900,413,12700,472,5600,420,5800,756,19400,
seq_80_53,3160,25500,1615,7700,412,12700,445,6000,501,6100,766,18200,
seq_80_54,3160,25700,1680,7900,410,12700,434,5600,571,6200,764,19200,
seq_80_55,3160,24900,1636,7800,406,12600,458,5300,455,5900,766,18500,
seq_80_56,3160,24700,1501,7200,411,12700,462,5400,485,5600,769,19000,
seq_80_57,3160,25300,1627,10100,406,12700,425,5400,430,5900,761,18300,
seq_80_58,3160,25600,1690,7900,415,12800,446,5300,422,6800,787,20000,
seq_80_59,3160,24400,1604,7600,417,14800,427,7200,425,5800,779,18300,
seq_80_60,3160,26200,1500,7200,409,12700,453,5100,414,5600,775,19700,
seq_80_61,3160,23500,1731,8200,400,12900,524,5900,525,5800,774,18700,
seq_80_62,3160,27700,1677,8000,408,13200,479,5600,476,5700,754,20400,
seq_80_63,3160,24300,1582,7500,410,16000,496,7600,451,7400,778,22800,
seq_80_64,3160,34900,1679,12600,420,19800,455,7700,431,7400,781,25200,
seq_80_65,3160,35100,1741,12600,401,19200,446,9100,475,8100,779,24100,
seq_80_66,3160,35600,1672,12400,413,19800,432,7500,445,8200,764,25200,
seq_80_67,3160,31300,1565,11300,405,20000,539,8500,427,7400,784,23800,
seq_80_68,3160,35900,1634,12100,409,19300,648,8600,419,7700,772,25600,
seq_80_69,3160,34000,1573,11900,408,20400,457,7700,457,7700,769,26000,
seq_80_70,3160,26100,1670,7900,415,13100,420,5600,442,6200,768,19800,
seq_80_71,3160,25500,1635,9400,414,13200,530,5700,419,5700,776,18900,
seq_80_72,3160,28900,1677,7900,407,20200,442,6500,600,7400,766,22500,
seq_80_73,3160,26100,1681,10200,402,21600,467,5500,578,6600,772,18600,
seq_80_74,3160,26000,1893,8800,412,12700,455,5700,505,5700,772,19900,
seq_80_75,3160,25800,1697,8000,412,12700,456,5200,511,5500,770,18300,
seq_80_76,3160,26700,1641,7900,411,13000,621,6800,492,5400,776,19900,
seq_80_77,3160,24300,1430,6900,413,13300,441,5500,442,5700,762,23200,
seq_80_78,3160,28800,1797,8500,409,13200,515,5700,587,6300,775,20000,
seq_80_79,3160,30000,1685,10000,408,18700,566,7700,468,7400,775,23900,
seq_80_80,3160,28700,1651,7800,396,13000,475,5700,471,6000,775,19900,
seq_80_81,3160,24700,1399,6800,397,13100,489,5800,493,5300,773,18500,
seq_80_82,3160,26500,1710,8200,408,21600,440,6100,443,5700,774,20200,
seq_80_83,3160,26100,1788,9000,412,13800,546,6800,496,6300,762,18600,
seq_80_84,3160,26400,1574,8000,406,12900,414,5700,577,6900,758,19200,
seq_80_85,3160,26700,1476,7500,404,12900,467,6200,454,6500,771,18200,
seq_80_86,3160,25500,1562,8000,417,13200,509,6300,466,6200,769,19600,
seq_80_87,3160,25000,1634,8300,405,13200,447,5500,467,6000,765,43300,
seq_80_88,3160,26200,1626,8300,413,13100,405,5600,486,6200,760,20000,
seq_80_89,3160,25000,1722,8700,413,13600,536,6900,545,6600,763,18600,
seq_80_90,3160,29600,1701,8800,397,18000,445,6300,487,5900,773,20000,
seq_80_91,3160,26600,1708,8800,409,13900,496,6000,411,6200,772,18500,
seq_80_92,3160,27300,1680,8600,409,13500,456,5900,512,5700,776,19800,
seq_80_93,3160,26000,1762,8900,406,13400,442,5600,537,6500,761,18300,
seq_80_94,3160,29200,1627,9900,408,20800,430,5800,413,5900,760,22300,
seq_80_95,3160,24100,1561,8000,402,13300,482,5300,471,6400,756,36800,
seq_80_96,3160,25200,1490,7700,409,13300,487,6100,457,5900,777,20400,
seq_80_97,3160,26600,1489,7600,403,13500,436,5500,451,6400,774,18600,
seq_80_98,3160,28000,1533,7800,409,13300,475,5800,483,6200,778,43200,
seq_80_99,3160,27200,1616,9400,411,13800,526,6500,509,6300,760,23200,
seq_90_0,4005,33800,2319,11500,476,16700,548,7000,563,7300,903,22300,
seq_90_1,4005,34300,2021,10200,471,15300,686,7600,567,6800,899,22100,
seq_90_2,4005,35100,2046,10300,469,16900,514,6900,592,7700,891,21500,
seq_90_3,4005,35600,2147,10700,461,16200,597,6900,586,7100,899,22800,
seq_90_4,4005,34600,2214,11100,486,14600,584,8500,557,7300,879,20800,
seq_90_5,4005,36400,1866,9500,472,16900,544,6700,586,7100,914,22700,
seq_90_6,4005,32600,2097,10400,470,15900,501,6800,584,7000,894,22200,
seq_90_7,4005,33100,1908,9600,477,15800,647,8100,516,7000,894,20900,
seq_90_8,4005,31100,2100,10500,477,16100,518,6700,542,6700,891,21900,
seq_90_9,4005,32700,1922,9600,478,14300,494,6700,636,7100,904,20800,
seq_90_10,4005,33500,2066,10300,472,15400,546,6900,552,6900,902,21000,
seq_90_11,4005,35300,2058,10300,472,15700,563,7400,502,7100,900,22000,
seq_90_12,4005,34100,2157,10700,468,14900,579,6800,523,6700,893,20700,
seq_90_13,4005,36000,1718,8800,471,15300,573,7400,598,7200,908,22300,
seq_90_14,4005,33800,2053,10200,474,15700,731,7900,592,6800,895,21700,
seq_90_15,4005,33900,2224,12000,472,13800,606,7500,552,7100,886,20300,
seq_90_16,4005,33400,2248,11100,488,24400,535,6400,610,7100,905,23200,
seq_90_17,4005,33900,1987,10000,477,14600,513,7100,536,7300,901,21300,
seq_90_18,4005,30900,1957,10000,478,16600,541,6800,567,7800,903,22700,
seq_90_19,4005,32200,2098,10500,474,15500,606,7100,632,7200,890,22300,
seq_90_20,4005,33500,1977,9900,471,14600,536,6500,613,7400,911,20600,
seq_90_21,4005,32300,1871,9400,464,16000,516,6700,554,7300,912,22200,
seq_90_22,4005,35100,2145,10700,471,14700,566,6800,651,7400,899,20800,
seq_90_23,4005,33000,2339,11600,473,14300,524,6400,633,7700,889,21000,
seq_90_24,4005,33600,2152,10600,471,16200,517,7000,517,7000,890,47900,
seq_90_25,4005,35100,2197,10900,461,14900,559,7000,568,7400,894,19900,
seq_90_26,4005,33200,1909,9700,471,16800,572,7300,529,6900,899,20000,
seq_90_27,4005,33600,2177,10800,476,15200,564,7000,604,7300,905,21100,
seq_90_28,4005,33000,1968,9800,470,14300,590,7800,541,7100,891,20000,
seq_90_29,4005,34400,2287,11400,482,15600,529,6800,499,6700,893,21600,
seq_90_30,4005,34300,1878,9600,473,14600,589,6600,517,7000,905,20200,
seq_90_31,4005,34700,2221,11000,469,16500,574,7000,631,7300,888,20300,
seq_90_32,4005,34400,1900,9600,485,15500,647,6700,536,7200,908,21900,
seq_90_33,4005,32100,2016,10100,478,14800,626,7500,616,6300,909,19900,
seq_90_34,4005,30800,1858,9300,474,15300,586,7400,581,7000,911,21000,
seq_90_35,4005,36400,2191,10900,472,18300,575,7100,545,7000,887,20900,
seq_90_36,4005,33100,2049,10200,481,14500,513,6400,591,7400,895,19900,
seq_90_37,4005,34500,2003,9900,470,15200,550,7000,540,7400,905,21500,
seq_90_38,4005,34000,2020,10100,480,15700,636,7300,523,7100,896,24200,
seq_90_39,4005,32200,2078,10400,469,24400,540,6900,521,7000,879,19400,
seq_90_40,4005,33100,2192,10800,468,18800,595,7500,518,7100,892,20700,
seq_90_41,4005,30700,1997,10000,478,14200,518,6700,583,7300,889,19800,
seq_90_42,4005,34600,2029,10200,468,16300,574,7500,725,7400,896,21500,
seq_90_43,4005,32800,2141,10700,475,15600,624,7200,589,7800,898,21300,
seq_90_44,4005,36600,1918,9900,477,17100,565,7100,518,7000,896,20600,
seq_90_45,4005,34900,2136,10600,466,15900,551,6400,626,7300,914,22100,
seq_90_46,4005,32800,1759,8900,472,14500,622,8700,537,7200,906,20000,
seq_90_47,4005,31700,2022,10100,465,15300,531,6700,709,8000,876,21100,
seq_90_48,4005,32300,2268,11200,477,19300,572,6600,663,7200,892,21700,
seq_90_49,4005,30700,1865,9400,463,14600,543,6800,606,6600,897,19600,
seq_90_50,4005,34500,2289,11300,475,15300,567,7300,486,6600,895,21000,
seq_90_51,4005,34700,2046,10200,473,15600,513,6800,499,6800,901,21300,
seq_90_52,4005,31900,2234,11000,478,14000,555,6700,593,7300,898,19500,
seq_90_53,4005,34500,1992,9900,476,15000,565,7400,663,7200,893,21200,
seq_90_54,4005,34500,2179,10800,470,14100,561,6500,567,6800,890,19700,
seq_90_55,4005,33800,2197,11000,478,15800,576,6600,597,7600,902,21500,
seq_90_56,4005,34000,2210,11000,485,16100,566,7400,537,6600,898,21300,
seq_90_57,4005,33300,2099,10400,475,14300,673,7500,583,7000,898,19900,
seq_90_58,4005,33600,2349,11600,472,16100,565,6900,617,7400,898,20800,
seq_90_59,4005,31600,2123,10600,479,14700,504,6500,595,7400,900,19800,
seq_90_60,4005,32300,1916,9700,480,24100,612,7200,628,7300,907,19800,
seq_90_61,4005,31200,1833,9400,475,23500,594,7400,601,7200,896,20700,
seq_90_62,4005,33100,2036,10200,472,14100,581,6900,503,7200,887,20600,
seq_90_63,4005,34200,2172,10800,473,16000,573,7100,629,7200,893,21200,
seq_90_64,4005,32000,2031,10100,474,15500,574,7100,618,7700,895,21100,
seq_90_65,4005,32600,2068,10200,474,16900,588,6900,528,6800,924,20000,
seq_90_66,4005,32300,1931,9700,473,15100,634,8000,489,6600,883,20600,
seq_90_67,4005,35500,2034,10100,476,15300,676,7300,518,6700,908,19900,
seq_90_68,4005,32100,1941,9800,470,15400,561,7400,615,7300,914,20500,
seq_90_69,4005,32500,2257,11100,471,15800,560,7000,548,6900,896,21500,
seq_90_70,4005,34500,1973,9800,475,14600,534,6700,532,6600,902,19800,
seq_90_71,4005,37900,2246,11100,473,15500,534,6700,603,6900,901,20600,
seq_90_72,4005,34300,2220,11000,482,15500,558,7200,595,7600,890,20800,
seq_90_73,4005,31900,1759,8900,471,16200,729,8300,540,6900,902,20000,
seq_90_74,4005,38800,2330,15100,479,16000,587,6900,602,6900,902,20800,
seq_90_75,4005,33700,1996,10000,472,14100,598,7000,521,6700,902,19900,
seq_90_76,4005,33300,2071,10300,478,15300,577,7300,708,7600,891,19700,
seq_90_77,4005,34000,1966,9800,483,15400,534,6900,524,7200,889,21000,
seq_90_78,4005,32200,2095,10400,481,14500,631,7400,563,6700,901,19700,
seq_90_79,4005,32100,2235,11100,464,15600,573,7300,660,6600,888,20800,
seq_90_80,4005,34300,1880,9500,477,15900,517,6900,554,7100,893,21300,
seq_90_81,4005,33300,2153,10700,468,16300,512,6100,728,7800,898,20100,
seq_90_82,4005,34500,2226,11000,478,15600,535,6800,561,6900,897,21500,
seq_90_83,4005,34100,2048,10200,477,14200,650,7800,591,7200,898,20600,
seq_90_84,4005,33400,2090,10400,471,15800,535,6800,633,7300,902,20800,
seq_90_85,4005,33000,1934,9700,475,15200,662,7000,546,7400,912,21900,
seq_90_86,4005,34800,2184,10900,470,20500,534,6700,569,7300,900,22400,
seq_90_87,4005,33500,1915,9600,475,19600,511,6800,580,7300,900,20700,
seq_90_88,4005,35500,1836,9200,475,15400,601,7400,516,6800,904,21100,
seq_90_89,4005,33200,2290,11300,473,14300,517,6600,576,7600,896,19600,
seq_90_90,4005,32200,1821,9200,483,15000,531,7000,601,7200,898,20800,
seq_90_91,4005,36800,2046,12500,476,24100,541,9300,657,11200,886,24500,
seq_90_92,4005,34700,2186,10900,471,24500,636,7600,530,7500,897,20900,
seq_90_93,4005,33100,1932,10000,470,23400,583,8000,581,7700,907,21100,
seq_90_94,4005,33200,1961,10000,485,14200,613,7300,561,7200,905,21100,
seq_90_95,4005,33600,1907,9700,480,24900,537,7000,559,7100,905,23100,
seq_90_96,4005,31200,2132,10600,464,25500,469,7700,592,7900,895,21400,
seq_90_97,4005,34100,2171,10800,475,24400,542,6900,622,8200,898,20200,
seq_90_98,4005,32600,2187,10900,475,23600,626,7100,530,6900,906,20300,
seq_90_99,4005,33800,2085,10300,473,24000,657,6900,491,7000,899,20400,
seq_100_0,4950,39600,2576,12700,539,25400,603,7200,710,8400,1016,22700,
seq_100_1,4950,41000,2614,12800,544,23500,565,7700,583,7800,1039,23000,
seq_100_2,4950,42900,2746,13500,546,27000,584,7900,627,8000,1025,22600,
seq_100_3,4950,42500,2606,12800,549,22600,656,8100,559,8000,1030,22700,
seq_100_4,4950,41600,2593,12700,534,18700,697,8300,648,7800,1033,22700,
seq_100_5,4950,52600,2664,13200,542,17800,623,7700,589,7200,1025,22900,
seq_100_6,4950,41700,2512,12400,540,16000,630,8100,565,7700,1019,22500,
seq_100_7,4950,43400,2532,12500,545,13400,582,7800,580,7700,1030,22400,
seq_100_8,4950,41700,2508,12200,546,12100,690,8200,758,7700,1022,22400,
seq_100_9,4950,41700,2607,12800,540,17800,689,7900,587,7600,1027,22700,
seq_100_10,4950,40500,2727,13300,540,12400,633,7500,687,7900,1031,22400,
seq_100_11,4950,41800,2345,11600,544,12000,644,8000,552,7500,1039,22800,
seq_100_12,4950,40000,2429,12100,557,12000,659,8000,735,8300,1026,22600,
seq_100_13,4950,42400,2450,12100,544,11900,601,8000,657,7900,1019,22300,
seq_100_14,4950,39900,2452,13100,543,12100,690,7800,613,7900,1028,22200,
seq_100_15,4950,42400,2623,13000,541,17400,608,7100,582,7800,1029,22300,
seq_100_16,4950,41700,2593,12700,541,16600,694,8100,599,7700,1021,23300,
seq_100_17,4950,40500,2465,12100,539,16500,634,7700,623,8100,1028,24500,
seq_100_18,4950,39500,2799,13700,548,17700,592,7800,776,8500,1023,23700,
seq_100_19,4950,40400,2651,13000,548,16800,639,7900,674,8000,1037,22300,
seq_100_20,4950,40000,2564,12600,539,24400,562,7700,621,7700,1032,22900,
seq_100_21,4950,39700,2575,12600,537,18100,759,8600,669,8100,1027,23900,
seq_100_22,4950,42500,2793,13600,539,20300,675,8100,661,8300,1029,25100,
seq_100_23,4950,39300,2483,12300,537,16800,602,7900,666,7800,1026,22600,
seq_100_24,4950,39600,2640,13000,537,16400,634,7200,645,8200,1022,22300,
seq_100_25,4950,41600,2809,13600,546,17500,610,7900,609,7200,1032,23300,
seq_100_26,4950,42600,2857,13900,542,11800,577,7800,622,8100,1013,22300,
seq_100_27,4950,43200,2794,13600,550,13000,621,7100,627,7900,1024,22600,
seq_100_28,4950,41800,2766,13700,534,19400,660,7200,562,8000,1031,22400,
seq_100_29,4950,44100,2397,12000,539,13000,704,8200,703,8000,1026,22800,
seq_100_30,4950,40200,2753,13500,545,12300,553,7600,649,7300,1021,22500,
seq_100_31,4950,42100,2567,12600,535,13600,688,8000,686,7700,1020,22500,
seq_100_32,4950,40900,2618,12800,541,14000,599,7500,705,7900,1027,22300,
seq_100_33,4950,40300,2683,13100,538,15400,608,7200,590,7800,1030,22600,
seq_100_34,4950,41000,2504,12300,538,12400,660,7600,701,8700,1029,22600,
seq_100_35,4950,42100,2471,12200,542,12200,667,7400,604,8000,1027,22400,
seq_100_36,4950,39200,2966,14400,544,12800,617,7700,635,7500,1017,22200,
seq_100_37,4950,45200,2329,11500,545,13200,580,7700,659,7600,1037,22400,
seq_100_38,4950,44500,2689,13200,548,12900,703,8100,596,7600,1025,22600,
seq_100_39,4950,40400,2728,13400,554,13000,714,7500,650,7800,1029,22700,
seq_100_40,4950,42000,2417,12000,539,13400,772,7800,590,7200,1036,23000,
seq_100_41,4950,39600,2594,12800,550,12200,670,8000,803,8600,1027,22600,
seq_100_42,4950,41100,2395,12000,539,12500,647,7500,688,8200,1032,22700,
seq_100_43,4950,41900,2444,12100,542,13800,591,7300,598,7700,1021,22200,
seq_100_44,4950,38600,2634,13000,536,12100,664,7500,656,8200,1035,22200,
seq_100_45,4950,42000,2571,12600,547,11900,622,8000,661,8200,1032,22500,
seq_100_46,4950,41500,2153,10800,550,14500,614,7600,629,7400,1035,22300,
seq_100_47,4950,40600,2513,12400,541,13800,657,7800,590,6900,1026,22300,
seq_100_48,4950,42400,2554,12600,549,11900,627,7600,578,7800,1016,22500,
seq_100_49,4950,42500,2351,11700,537,12500,688,8500,642,7700,1032,22600,
seq_100_50,4950,42100,2739,13400,542,11800,725,8100,643,7900,1020,22700,
seq_100_51,4950,39400,2594,12900,548,12300,571,7600,742,8500,1035,22700,
seq_100_52,4950,40700,2495,12400,539,12200,655,7800,611,8200,1037,22900,
seq_100_53,4950,40100,2844,13900,548,17600,696,8200,590,7500,1020,23400,
seq_100_54,4950,40200,2890,14100,542,16400,583,7800,622,7600,1040,22500,
seq_100_55,4950,41200,2674,13100,546,16700,738,8100,741,8200,1028,22600,
seq_100_56,4950,42100,2346,11700,546,17600,651,7900,687,7900,1025,23400,
seq_100_57,4950,43300,2589,12600,544,17800,641,8100,598,7700,1002,23000,
seq_100_58,4950,42200,2387,11800,532,16400,616,7300,664,8000,1025,22500,
seq_100_59,4950,41900,2614,12900,544,16500,593,7600,646,7900,1036,23000,
seq_100_60,4950,43900,2484,12300,534,17700,629,7800,601,7800,1032,22600,
seq_100_61,4950,40200,2973,14600,541,17600,676,7600,613,8100,1025,23600,
seq_100_62,4950,41800,2732,13400,545,24000,533,7600,639,7600,1023,22300,
seq_100_63,4950,48700,2485,12400,545,23200,583,9300,597,8300,1035,24300,
seq_100_64,4950,38700,2529,12500,543,17500,625,7800,727,8000,1032,23300,
seq_100_65,4950,39600,2644,13000,530,17800,623,7500,582,7600,1020,24000,
seq_100_66,4950,40400,2457,12200,535,16700,621,7700,558,7800,1016,22000,
seq_100_67,4950,42300,2694,13400,542,17600,757,9100,742,8600,1019,22500,
seq_100_68,4950,41600,2391,11900,543,17800,616,7600,696,8000,1034,24300,
seq_100_69,4950,44300,2341,11500,551,17600,637,7800,639,7600,1032,23600,
seq_100_70,4950,38700,2301,11400,541,16100,739,8700,656,7900,1029,22300,
seq_100_71,4950,39600,2521,12400,540,16600,653,7900,681,7900,1010,23400,
seq_100_72,4950,52300,2665,14500,546,18000,679,7800,647,7900,1022,25700,
seq_100_73,4950,41300,2745,13600,539,17300,631,7500,685,7900,1008,23400,
seq_100_74,4950,43300,2259,11300,543,16600,664,7900,615,7600,1043,22600,
seq_100_75,4950,43900,2721,13300,540,16400,601,7000,729,8000,1035,23700,
seq_100_76,4950,43100,2498,12300,538,18300,600,7600,606,7600,1025,23500,
seq_100_77,4950,42500,2308,11500,542,16600,616,7600,579,7300,1034,22500,
seq_100_78,4950,45500,2589,12700,546,16700,650,7600,766,8900,1033,22600,
seq_100_79,4950,41000,2377,11800,543,16900,708,8300,625,7900,1039,23800,
seq_100_80,4950,40100,2709,13200,542,17200,681,8500,623,7200,1037,23800,
seq_100_81,4950,38900,2737,13300,533,25800,693,8200,615,7600,1013,22300,
seq_100_82,4950,40900,2747,13500,542,23800,655,7500,610,7100,1041,22300,
seq_100_83,4950,51100,2796,13700,535,15800,708,8300,648,8200,1010,23500,
seq_100_84,4950,42600,2645,13000,541,18100,658,8200,719,8000,1030,23500,
seq_100_85,4950,40700,2750,13500,552,16000,588,7700,557,7300,1036,22600,
seq_100_86,4950,41300,2655,12900,541,16300,689,8000,619,8000,1019,22100,
seq_100_87,4950,42600,2885,20800,541,14300,671,7600,643,8000,1034,23600,
seq_100_88,4950,37800,2708,13200,544,11900,600,7500,558,7400,1015,22400,
seq_100_89,4950,40700,2487,12300,545,11600,612,7400,694,8600,1031,22900,
seq_100_90,4950,43600,2280,11300,547,11900,614,7600,681,8600,1027,22400,
seq_100_91,4950,40800,2464,12200,546,12800,630,7800,615,7600,1020,22500,
seq_100_92,4950,39900,2423,11900,541,11900,639,7300,746,7600,1022,22300,
seq_100_93,4950,41400,2474,12300,541,12000,712,7600,586,7200,1029,22000,
seq_100_94,4950,39900,2477,12200,551,11800,717,7900,623,7300,1030,22400,
seq_100_95,4950,38700,2188,11000,543,11900,606,7300,684,7600,1039,22800,
seq_100_96,4950,44000,2502,12400,547,11900,638,8000,692,8000,1047,22400,
seq_100_97,4950,49300,2485,12400,544,11700,698,8000,626,7800,1029,22200,
seq_100_98,4950,40300,3087,15000,540,12100,611,7200,556,7500,1020,22300,
seq_100_99,4950,42900,2594,12700,547,11900,588,7400,620,7500,1036,22400,
